contestId,index,rating,tags
1537,E1,1600,"['binary search', 'brute force', 'dp', 'greedy', 'hashing', 'implementation', 'string suffix structures', 'strings', 'two pointers']"
1537,C,1200,"['constructive algorithms', 'greedy', 'implementation', 'math']"
1537,B,900,"['constructive algorithms', 'greedy', 'math']"
1537,A,800,"['greedy', 'math']"
1534,C,1300,"['combinatorics', 'dp', 'dsu', 'graphs', 'math']"
1534,B,1100,"['greedy', 'implementation', 'math']"
1534,A,800,"['brute force', 'implementation']"
1538,D,1700,"['constructive algorithms', 'math', 'number theory']"
1538,F,1500,"['binary search', 'dp', 'math', 'number theory']"
1538,C,1300,"['binary search', 'data structures', 'math', 'two pointers']"
1538,B,800,"['greedy', 'math']"
1538,A,800,"['brute force', 'dp', 'greedy']"
519,D,1800,"['data structures', 'dp', 'two pointers']"
1536,C,1500,"['data structures', 'dp', 'hashing', 'number theory']"
1536,B,1200,"['brute force', 'constructive algorithms', 'strings']"
1536,A,800,"['brute force', 'constructive algorithms']"
533,E,1800,"['constructive algorithms', 'dp', 'greedy', 'hashing', 'strings', 'two pointers']"
546,D,1700,"['constructive algorithms', 'dp', 'math', 'number theory']"
547,B,1900,"['binary search', 'data structures', 'dp', 'dsu']"
552,C,1900,"['brute force', 'dp', 'greedy', 'math', 'meet-in-the-middle', 'number theory']"
567,C,1700,"['binary search', 'data structures', 'dp']"
1535,B,900,"['brute force', 'greedy', 'math', 'number theory', 'sortings']"
1535,C,1400,"['binary search', 'dp', 'greedy', 'implementation', 'strings', 'two pointers']"
1535,A,800,"['brute force', 'implementation']"
573,B,1600,"['binary search', 'data structures', 'dp', 'math']"
577,B,1900,"['combinatorics', 'data structures', 'dp', 'two pointers']"
582,B,1900,"['constructive algorithms', 'dp', 'matrices']"
597,B,1600,"['dp', 'greedy', 'sortings']"
597,C,1900,"['data structures', 'dp']"
1523,C,1600,"['brute force', 'data structures', 'greedy', 'implementation', 'trees']"
1523,B,1100,['constructive algorithms']
1523,A,800,['implementation']
1526,B,1400,"['dp', 'math', 'number theory']"
1526,C2,1600,"['data structures', 'greedy']"
1526,C1,1500,"['brute force', 'data structures', 'dp', 'greedy']"
1526,A,800,"['constructive algorithms', 'sortings']"
607,A,1600,"['binary search', 'dp']"
607,B,1900,['dp']
613,B,1900,"['binary search', 'brute force', 'dp', 'greedy', 'sortings', 'two pointers']"
627,A,1700,"['dp', 'math']"
637,D,1600,"['*special', 'data structures', 'dp', 'greedy']"
660,C,1600,"['binary search', 'dp', 'two pointers']"
666,A,1800,"['dp', 'implementation', 'strings']"
682,D,1900,"['dp', 'strings']"
687,C,1900,['dp']
706,C,1600,"['dp', 'strings']"
711,C,1700,['dp']
1529,C,1600,"['dfs and similar', 'dp', 'graphs', 'greedy', 'trees']"
1529,D,1700,"['combinatorics', 'dp', 'math', 'number theory']"
1529,B,1100,"['greedy', 'math', 'sortings']"
1529,A,800,"['constructive algorithms', 'greedy', 'math']"
730,J,1900,['dp']
756,B,1600,"['binary search', 'dp']"
766,C,1700,"['brute force', 'dp', 'greedy', 'strings']"
777,C,1600,"['binary search', 'data structures', 'dp', 'greedy', 'implementation', 'two pointers']"
788,A,1600,"['dp', 'two pointers']"
798,C,1700,"['dp', 'greedy', 'number theory']"
811,C,1900,"['dp', 'implementation']"
822,D,1800,"['brute force', 'dp', 'greedy', 'math', 'number theory']"
1527,A,800,['bitmasks']
817,C,1600,"['binary search', 'brute force', 'dp', 'math']"
812,B,1600,"['bitmasks', 'brute force', 'dp']"
830,A,1800,"['binary search', 'brute force', 'dp', 'greedy', 'sortings']"
835,C,1600,"['dp', 'implementation']"
835,D,1900,"['brute force', 'dp', 'hashing', 'strings']"
846,C,1800,"['brute force', 'data structures', 'dp']"
1525,D,1800,"['dp', 'flows', 'graph matchings', 'greedy']"
1525,C,2000,"['data structures', 'greedy', 'implementation', 'sortings']"
1525,B,900,"['constructive algorithms', 'greedy']"
1525,A,800,"['math', 'number theory']"
847,E,1800,"['binary search', 'dp']"
869,C,1800,"['combinatorics', 'dp', 'math']"
883,I,1900,"['binary search', 'dp']"
888,D,1600,"['combinatorics', 'dp', 'math']"
893,D,1900,"['data structures', 'dp', 'greedy', 'implementation']"
909,C,1800,['dp']
913,C,1600,"['bitmasks', 'dp', 'greedy']"
914,C,1800,"['brute force', 'combinatorics', 'dp']"
915,C,1700,"['dp', 'greedy']"
917,A,1800,"['dp', 'greedy', 'implementation', 'math']"
924,C,1700,"['data structures', 'dp', 'greedy']"
933,A,1800,['dp']
946,D,1800,['dp']
977,F,1700,['dp']
1521,B,1300,"['constructive algorithms', 'math', 'number theory']"
1521,A,1000,"['constructive algorithms', 'math', 'number theory']"
983,B,1800,['dp']
981,D,1900,"['bitmasks', 'dp', 'greedy']"
1520,C,1000,['constructive algorithms']
1520,E,1400,"['greedy', 'math']"
1520,D,1200,"['data structures', 'hashing', 'math']"
1520,B,800,"['brute force', 'math', 'number theory']"
1520,A,800,"['brute force', 'implementation']"
1515,B,1000,"['brute force', 'geometry', 'math', 'number theory']"
1515,C,1400,"['constructive algorithms', 'data structures', 'greedy']"
1515,A,800,"['constructive algorithms', 'greedy', 'math']"
1519,C,1400,"['brute force', 'data structures', 'greedy', 'number theory', 'sortings']"
1519,B,800,"['dp', 'math']"
1519,A,800,['math']
1517,D,1800,"['dp', 'graphs', 'shortest paths']"
1517,C,1400,"['constructive algorithms', 'dfs and similar', 'greedy', 'implementation']"
1517,B,1200,"['constructive algorithms', 'greedy', 'sortings']"
1517,A,800,"['greedy', 'math']"
1509,D,1900,"['constructive algorithms', 'greedy', 'strings', 'two pointers']"
1516,B,1500,"['bitmasks', 'brute force', 'dp', 'greedy']"
1516,C,1700,"['bitmasks', 'constructive algorithms', 'dp', 'math']"
1516,A,800,['greedy']
1091,D,1700,"['combinatorics', 'dp', 'math']"
1090,D,1800,['constructive algorithms']
1514,C,1600,"['greedy', 'number theory']"
1514,B,1200,"['bitmasks', 'combinatorics', 'math']"
1514,A,800,"['math', 'number theory']"
1089,F,1900,['math']
1084,E,2000,"['greedy', 'strings']"
1512,G,1700,"['brute force', 'dp', 'math', 'number theory']"
1509,C,1800,"['dp', 'greedy']"
1082,E,2000,"['binary search', 'dp', 'greedy']"
1509,B,1100,['greedy']
1509,A,800,['constructive algorithms']
1082,C,1600,"['greedy', 'sortings']"
1082,B,1600,['greedy']
1081,E,1900,"['binary search', 'constructive algorithms', 'greedy', 'math', 'number theory']"
1077,F2,2100,"['data structures', 'dp']"
1077,F1,1900,['dp']
1077,E,1800,"['greedy', 'sortings']"
1077,D,1600,"['binary search', 'sortings']"
1073,D,1700,"['binary search', 'brute force', 'data structures', 'greedy']"
1073,C,1800,"['binary search', 'two pointers']"
1511,D,1600,"['brute force', 'constructive algorithms', 'graphs', 'greedy', 'strings']"
1511,C,1100,"['brute force', 'data structures', 'implementation', 'trees']"
1511,B,1100,"['constructive algorithms', 'math', 'number theory']"
1511,A,800,['greedy']
1512,F,1900,"['brute force', 'dp', 'greedy', 'implementation']"
1512,C,1200,"['constructive algorithms', 'implementation', 'strings']"
1513,C,1600,"['dp', 'matrices']"
1513,B,1400,"['bitmasks', 'combinatorics', 'constructive algorithms', 'math']"
1513,A,800,"['constructive algorithms', 'implementation']"
1066,D,1800,"['binary search', 'implementation']"
1066,E,1700,"['data structures', 'implementation', 'math']"
1062,C,1600,"['greedy', 'implementation', 'math']"
1512,E,1600,"['brute force', 'greedy', 'math']"
1512,D,1200,"['constructive algorithms', 'data structures', 'greedy']"
1512,B,800,['implementation']
1512,A,800,"['brute force', 'implementation']"
1061,D,2000,"['data structures', 'greedy', 'implementation', 'sortings']"
1061,C,1700,"['data structures', 'dp', 'implementation', 'math', 'number theory']"
1060,D,1900,"['greedy', 'math']"
1060,C,1600,"['binary search', 'implementation', 'two pointers']"
1498,C,1600,"['brute force', 'data structures', 'dp']"
1504,C,1600,"['brute force', 'constructive algorithms', 'greedy']"
1504,B,1200,"['constructive algorithms', 'greedy', 'implementation', 'math']"
1504,A,800,"['constructive algorithms', 'strings']"
1498,A,800,"['brute force', 'math']"
1498,B,1300,"['binary search', 'bitmasks', 'data structures', 'greedy']"
1056,B,1600,"['math', 'number theory']"
1506,D,1400,"['constructive algorithms', 'data structures', 'greedy']"
1506,C,1000,"['brute force', 'implementation', 'strings']"
1506,A,800,['math']
1497,E1,1700,"['data structures', 'dp', 'greedy', 'math', 'number theory', 'two pointers']"
1484,B,1500,"['implementation', 'math']"
1484,A,800,['constructive algorithms']
1499,B,1000,"['brute force', 'dp', 'greedy', 'implementation']"
1499,A,800,"['combinatorics', 'constructive algorithms', 'math']"
1497,C1,1200,"['constructive algorithms', 'math']"
1497,B,1200,"['constructive algorithms', 'greedy', 'math']"
1497,A,800,"['brute force', 'data structures', 'greedy', 'sortings']"
1055,C,1900,"['math', 'number theory']"
1054,D,1900,"['greedy', 'implementation']"
1051,D,1700,"['bitmasks', 'dp']"
1045,I,1600,"['hashing', 'strings']"
1501,C,1800,"['brute force', 'implementation', 'math']"
1501,B,900,"['dp', 'implementation', 'sortings']"
1501,A,800,['implementation']
1044,A,1700,"['binary search', 'two pointers']"
1042,D,1800,"['data structures', 'divide and conquer', 'two pointers']"
1043,E,1900,"['constructive algorithms', 'greedy', 'math', 'sortings']"
1496,D,1900,['games']
1496,C,1200,"['geometry', 'greedy', 'sortings']"
1496,B,1100,['math']
1496,A,900,"['brute force', 'constructive algorithms', 'greedy', 'strings']"
1043,D,1700,"['brute force', 'combinatorics', 'math', 'meet-in-the-middle', 'two pointers']"
1042,C,1700,"['constructive algorithms', 'greedy', 'math']"
1041,D,1700,"['binary search', 'data structures', 'two pointers']"
1493,C,2000,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'strings']"
1493,A,800,"['constructive algorithms', 'greedy']"
1493,D,2100,"['brute force', 'data structures', 'hashing', 'implementation', 'math', 'number theory', 'sortings', 'two pointers']"
1102,E,1700,"['combinatorics', 'sortings']"
1102,D,1500,"['greedy', 'strings']"
1107,D,1800,"['dp', 'implementation', 'math', 'number theory']"
1108,E1,1800,"['brute force', 'greedy', 'implementation']"
1117,C,1900,['binary search']
1109,A,1600,"['dp', 'implementation']"
1109,B,1800,"['constructive algorithms', 'hashing', 'strings']"
1111,B,1700,"['brute force', 'implementation', 'math']"
1111,C,1700,"['binary search', 'brute force', 'divide and conquer', 'math']"
1114,C,1700,"['brute force', 'implementation', 'math', 'number theory']"
1114,D,1900,['dp']
1494,C,1900,"['binary search', 'dp', 'greedy', 'implementation', 'two pointers']"
1494,A,900,"['bitmasks', 'brute force', 'implementation']"
1494,B,1400,"['bitmasks', 'brute force', 'greedy', 'implementation']"
1118,D1,1700,"['brute force', 'greedy']"
1118,D2,1700,"['binary search', 'greedy']"
1118,E,1700,"['constructive algorithms', 'implementation']"
1119,D,1800,"['binary search', 'sortings']"
1491,A,800,"['brute force', 'greedy', 'implementation']"
1491,B,1200,"['brute force', 'math']"
1491,C,1700,"['brute force', 'data structures', 'dp', 'greedy', 'implementation']"
1491,D,1800,"['bitmasks', 'constructive algorithms', 'dp', 'greedy', 'math']"
1119,E,1900,"['brute force', 'dp', 'fft', 'greedy', 'ternary search']"
1187,C,1800,"['constructive algorithms', 'greedy', 'implementation']"
1190,B,1800,['games']
1194,D,1700,"['games', 'math']"
1196,D1,1500,['implementation']
1196,D2,1600,"['data structures', 'dp', 'implementation', 'two pointers']"
1197,D,1900,"['dp', 'greedy', 'math']"
1492,A,800,['math']
1198,B,1600,"['binary search', 'brute force', 'data structures', 'sortings']"
1200,D,1900,"['brute force', 'data structures', 'dp', 'implementation', 'two pointers']"
1492,C,1500,"['binary search', 'data structures', 'dp', 'greedy', 'two pointers']"
1492,B,1100,"['data structures', 'greedy', 'math']"
1201,B,1500,"['greedy', 'math']"
1202,B,1700,"['brute force', 'dp', 'shortest paths']"
1202,D,1900,"['combinatorics', 'constructive algorithms', 'math', 'strings']"
1203,D2,1700,"['binary search', 'greedy', 'implementation', 'two pointers']"
1203,D1,1600,"['greedy', 'implementation']"
1203,E,1500,"['greedy', 'sortings']"
1095,F,1900,"['dsu', 'graphs', 'greedy']"
1204,D1,2000,"['brute force', 'greedy', 'strings']"
1486,E,2200,"['binary search', 'brute force', 'constructive algorithms', 'dp', 'flows', 'graphs', 'shortest paths']"
1486,D,2100,"['binary search', 'data structures', 'dp']"
1486,A,900,"['greedy', 'implementation']"
1207,C,1500,"['dp', 'greedy']"
1490,G,1900,"['binary search', 'data structures', 'math']"
1490,E,1400,"['binary search', 'data structures', 'greedy']"
1490,F,1500,"['binary search', 'data structures', 'greedy', 'math', 'sortings']"
1490,D,1200,"['dfs and similar', 'divide and conquer', 'implementation']"
1490,C,1100,"['binary search', 'brute force', 'brute force', 'math']"
1490,B,1000,"['brute force', 'constructive algorithms', 'math']"
1490,A,800,"['greedy', 'math']"
1487,E,2000,"['brute force', 'data structures', 'graphs', 'greedy', 'implementation', 'sortings', 'two pointers']"
1487,D,1500,"['binary search', 'brute force', 'math', 'number theory']"
1487,C,1500,"['brute force', 'constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'implementation', 'math']"
1487,A,800,"['implementation', 'sortings']"
1207,D,1800,['combinatorics']
1208,D,1900,"['binary search', 'data structures', 'greedy', 'implementation']"
1208,B,1500,"['binary search', 'brute force', 'implementation', 'two pointers']"
1485,C,1700,"['binary search', 'brute force', 'math', 'number theory']"
1485,B,1200,"['dp', 'implementation', 'math']"
1105,D,1900,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']"
1209,C,1500,"['constructive algorithms', 'greedy', 'implementation']"
1209,G1,2000,"['data structures', 'dsu', 'greedy', 'implementation', 'two pointers']"
1131,D,2000,"['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy']"
1480,D2,2100,"['data structures', 'dp', 'greedy']"
1106,D,1500,"['data structures', 'dfs and similar', 'graphs', 'greedy', 'shortest paths']"
1133,F1,1600,['graphs']
1480,D1,1900,"['data structures', 'dp', 'greedy', 'implementation']"
1480,B,900,"['greedy', 'implementation', 'sortings']"
1480,A,800,"['games', 'greedy', 'strings']"
1133,F2,1900,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy']"
1213,D1,1500,"['brute force', 'implementation']"
1213,D2,1600,"['brute force', 'math', 'sortings']"
1213,E,1900,"['brute force', 'constructive algorithms']"
1217,C,1700,"['binary search', 'bitmasks', 'brute force']"
1141,G,1900,"['binary search', 'constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'trees']"
1481,C,1600,"['brute force', 'constructive algorithms', 'greedy']"
1481,B,1100,"['brute force', 'greedy', 'implementation']"
1481,A,800,"['greedy', 'strings']"
1139,C,1500,"['dfs and similar', 'dsu', 'graphs', 'math', 'trees']"
1218,F,1500,"['data structures', 'greedy']"
1221,D,1800,['dp']
1223,C,1600,"['binary search', 'greedy']"
1144,F,1700,"['dfs and similar', 'graphs']"
1223,D,2000,"['dp', 'greedy', 'two pointers']"
1169,B,1500,"['graphs', 'implementation']"
1225,D,1800,"['hashing', 'math', 'number theory']"
1227,C,1700,['constructive algorithms']
1176,D,1800,"['dfs and similar', 'graphs', 'greedy', 'number theory', 'sortings']"
1176,A,800,"['brute force', 'greedy', 'implementation']"
1478,C,1700,"['implementation', 'math', 'sortings']"
1476,D,1700,"['dfs and similar', 'dp', 'dsu', 'implementation']"
1476,B,1300,"['binary search', 'brute force', 'greedy', 'math']"
1476,C,1600,"['dp', 'graphs', 'greedy']"
1476,A,1000,"['binary search', 'constructive algorithms', 'greedy', 'math']"
1475,G,1900,"['dp', 'math', 'number theory', 'sortings']"
1478,D,1800,"['constructive algorithms', 'math', 'number theory']"
1478,B,1100,"['brute force', 'dp', 'greedy', 'math']"
1478,A,800,"['brute force', 'greedy']"
1176,E,1700,"['dfs and similar', 'dsu', 'graphs', 'shortest paths', 'trees']"
1475,F,1900,"['2-sat', 'brute force', 'constructive algorithms']"
1475,E,1600,"['combinatorics', 'math', 'sortings']"
1475,D,1800,"['binary search', 'dp', 'sortings', 'two pointers']"
1475,C,1400,"['combinatorics', 'graphs', 'math']"
1475,B,900,"['brute force', 'dp', 'math']"
1475,A,900,"['math', 'number theory']"
1234,D,1600,['data structures']
1183,E,2000,"['dp', 'graphs', 'implementation', 'shortest paths']"
1205,B,1900,"['bitmasks', 'brute force', 'graphs', 'shortest paths']"
1204,C,1700,"['dp', 'graphs', 'greedy', 'shortest paths']"
1474,D,2200,"['data structures', 'dp', 'greedy', 'math']"
1237,D,2000,"['binary search', 'data structures', 'implementation']"
1214,E,2000,"['constructive algorithms', 'graphs', 'math', 'sortings', 'trees']"
1209,D,1700,"['dfs and similar', 'dsu', 'graphs']"
1474,C,1700,"['brute force', 'constructive algorithms', 'data structures', 'greedy', 'implementation', 'sortings']"
1474,B,1000,"['binary search', 'constructive algorithms', 'greedy', 'math', 'number theory']"
1474,A,800,['greedy']
1228,D,1900,"['brute force', 'constructive algorithms', 'graphs', 'hashing', 'implementation']"
1238,D,1900,"['binary search', 'combinatorics', 'dp', 'strings']"
1251,D,1900,"['binary search', 'greedy', 'sortings']"
1252,H,1800,"['greedy', 'implementation']"
1473,D,1700,"['data structures', 'dp', 'implementation', 'strings']"
1473,B,1000,"['brute force', 'math', 'number theory', 'strings']"
1473,C,1500,"['constructive algorithms', 'math']"
1473,A,800,"['greedy', 'implementation', 'math', 'sortings']"
1255,C,1600,"['constructive algorithms', 'implementation']"
1256,F,2000,"['constructive algorithms', 'sortings', 'strings']"
1276,B,1900,"['combinatorics', 'dfs and similar', 'dsu', 'graphs']"
1257,D,1700,"['binary search', 'data structures', 'dp', 'greedy', 'sortings', 'two pointers']"
1257,E,2000,"['data structures', 'dp', 'greedy']"
1260,C,1700,"['greedy', 'math', 'number theory']"
1283,D,1800,"['graphs', 'greedy', 'shortest paths']"
1264,B,1900,"['brute force', 'constructive algorithms', 'greedy']"
1467,B,1700,"['brute force', 'implementation']"
1467,C,1900,"['constructive algorithms', 'greedy']"
1467,A,900,"['constructive algorithms', 'greedy', 'math']"
1286,B,1800,"['constructive algorithms', 'data structures', 'dfs and similar', 'graphs', 'greedy', 'trees']"
1320,B,1700,"['dfs and similar', 'graphs', 'shortest paths']"
1267,E,1700,['greedy']
1267,J,1800,"['greedy', 'implementation', 'math']"
1267,L,1800,"['constructive algorithms', 'strings']"
1471,B,1100,"['brute force', 'greedy', 'implementation', 'math']"
1471,C,1300,"['brute force', 'greedy', 'sortings']"
1471,A,900,"['greedy', 'math', 'number theory']"
1472,E,1700,"['binary search', 'data structures', 'dp', 'sortings', 'two pointers']"
1472,D,1200,"['dp', 'games', 'greedy', 'sortings']"
1324,F,1800,"['dfs and similar', 'dp', 'graphs', 'trees']"
1328,D,1800,"['constructive algorithms', 'dp', 'graphs', 'greedy', 'math']"
1472,A,800,"['greedy', 'math']"
1472,C,1100,"['dp', 'graphs']"
1472,B,800,"['dp', 'greedy', 'math']"
1268,B,2000,"['dp', 'greedy', 'math']"
1272,D,1500,"['brute force', 'dp']"
1278,B,1500,"['greedy', 'math']"
1328,E,1900,"['dfs and similar', 'graphs', 'trees']"
1280,B,1800,"['implementation', 'math']"
1281,B,1600,['greedy']
1282,B2,1600,"['dp', 'greedy', 'sortings']"
1340,B,1700,"['bitmasks', 'dp', 'graphs', 'greedy']"
1361,A,1700,"['constructive algorithms', 'graphs', 'greedy', 'sortings']"
1367,E,1900,"['brute force', 'dfs and similar', 'dp', 'graphs', 'greedy', 'number theory']"
1466,E,1800,"['bitmasks', 'brute force', 'math']"
1466,D,1500,"['data structures', 'greedy', 'sortings', 'trees']"
1466,C,1300,"['dp', 'greedy', 'strings']"
1466,B,800,"['dp', 'greedy']"
1466,A,800,"['brute force', 'geometry', 'math']"
1282,C,1800,"['greedy', 'sortings', 'two pointers']"
1385,E,2000,"['constructive algorithms', 'dfs and similar', 'graphs']"
1283,C,1500,"['constructive algorithms', 'data structures', 'math']"
1283,E,1800,"['dp', 'greedy']"
1388,D,2000,"['data structures', 'dfs and similar', 'graphs', 'greedy', 'implementation', 'trees']"
1469,C,1600,"['dp', 'greedy', 'implementation', 'two pointers']"
1469,D,1700,"['brute force', 'constructive algorithms', 'math', 'number theory']"
1469,A,1000,"['constructive algorithms', 'greedy']"
1469,B,1000,"['dp', 'greedy']"
1287,B,1500,"['brute force', 'data structures', 'implementation']"
1288,E,2000,['data structures']
1294,D,1600,"['data structures', 'greedy', 'implementation', 'math']"
1294,E,1900,"['greedy', 'implementation', 'math']"
1436,D,1900,"['binary search', 'dfs and similar', 'graphs', 'greedy', 'trees']"
1253,D,1700,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'sortings']"
1295,D,1800,"['math', 'number theory']"
1296,C,1500,"['data structures', 'implementation']"
1465,C,1700,"['dfs and similar', 'dsu', 'greedy', 'implementation']"
1459,C,1600,"['math', 'number theory']"
1459,D,2000,"['brute force', 'dp']"
1465,B,1000,"['brute force', 'math', 'number theory']"
1411,B,1000,"['brute force', 'number theory']"
1465,D,2100,"['dp', 'greedy', 'implementation', 'math', 'ternary search']"
1465,A,800,"['implementation', 'strings']"
1437,D,1600,"['graphs', 'greedy', 'shortest paths', 'trees']"
1437,B,1200,"['constructive algorithms', 'greedy']"
1459,B,1300,"['dp', 'math']"
1459,A,800,"['math', 'probabilities']"
727,A,1000,"['brute force', 'dfs and similar', 'math']"
734,E,2100,"['dfs and similar', 'dp', 'trees']"
1463,C,1800,['implementation']
1463,A,1100,"['binary search', 'math']"
1463,D,1900,"['binary search', 'constructive algorithms', 'greedy', 'two pointers']"
1463,B,1400,"['bitmasks', 'constructive algorithms', 'greedy']"
1462,C,900,"['brute force', 'greedy', 'math']"
1462,B,800,"['dp', 'implementation', 'strings']"
1462,F,1800,"['binary search', 'data structures', 'greedy']"
1462,E2,1700,"['binary search', 'combinatorics', 'implementation', 'math', 'sortings', 'two pointers']"
1462,E1,1500,"['binary search', 'combinatorics', 'math', 'sortings', 'two pointers']"
1462,D,1400,"['greedy', 'math', 'number theory']"
1462,A,800,"['implementation', 'two pointers']"
356,A,1500,"['data structures', 'dsu']"
1451,D,1700,"['games', 'geometry', 'math']"
1451,C,1400,"['dp', 'greedy', 'hashing', 'implementation', 'strings']"
1454,E,2000,"['combinatorics', 'dfs and similar', 'graphs', 'trees']"
1454,F,2100,"['binary search', 'data structures', 'greedy', 'two pointers']"
1461,D,1600,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'implementation', 'sortings']"
1461,C,1500,"['dp', 'math', 'probabilities']"
1461,A,800,"['constructive algorithms', 'greedy']"
1461,B,1400,"['brute force', 'dp', 'implementation']"
1415,D,2000,"['bitmasks', 'brute force', 'constructive algorithms']"
1450,C1,2100,"['constructive algorithms', 'math']"
1450,D,1800,"['binary search', 'data structures', 'greedy', 'implementation', 'two pointers']"
1450,B,1000,"['brute force', 'geometry', 'greedy']"
1450,A,800,"['constructive algorithms', 'sortings']"
1254,B1,1800,"['constructive algorithms', 'greedy', 'math', 'number theory', 'ternary search', 'two pointers']"
1453,D,1900,"['brute force', 'constructive algorithms', 'greedy', 'math', 'probabilities']"
1453,B,1400,"['constructive algorithms', 'implementation']"
1453,A,800,['implementation']
1256,C,1700,['greedy']
1256,E,2000,"['dp', 'greedy', 'sortings']"
1256,D,1500,['greedy']
1253,C,1500,"['dp', 'greedy', 'math', 'sortings']"
1252,C,1600,"['data structures', 'implementation']"
1455,D,1600,"['dp', 'greedy', 'sortings']"
1455,C,1100,"['constructive algorithms', 'games', 'math']"
1455,A,800,"['math', 'number theory']"
1251,C,1600,"['greedy', 'two pointers']"
1457,B,1100,"['brute force', 'greedy']"
1457,C,1400,"['dp', 'implementation']"
1457,A,800,"['brute force', 'math']"
1249,E,1700,"['dp', 'shortest paths']"
1249,D2,1800,"['data structures', 'greedy', 'sortings']"
1249,C2,1500,"['binary search', 'greedy', 'math', 'meet-in-the-middle']"
1245,D,1900,"['dsu', 'graphs', 'greedy', 'shortest paths', 'trees']"
1250,H,1500,['math']
1250,B,1800,"['brute force', 'constructive algorithms', 'greedy', 'math']"
1249,D1,1800,['greedy']
1454,D,1300,"['constructive algorithms', 'math', 'number theory']"
1454,B,800,['implementation']
1454,A,800,"['constructive algorithms', 'probabilities']"
1244,E,2000,"['binary search', 'constructive algorithms', 'greedy', 'sortings', 'ternary search', 'two pointers']"
1451,B,900,"['dp', 'greedy', 'implementation', 'strings']"
1451,A,800,"['greedy', 'math']"
1244,D,1800,"['brute force', 'constructive algorithms', 'dp', 'graphs', 'implementation', 'trees']"
1244,C,2000,"['brute force', 'math', 'number theory']"
1452,B,1400,"['binary search', 'greedy', 'math', 'sortings']"
1452,A,800,['math']
1242,A,1500,"['constructive algorithms', 'math', 'number theory']"
1238,C,1600,"['dp', 'greedy', 'math']"
1440,B,900,"['greedy', 'math']"
1440,A,800,"['implementation', 'math']"
1234,C,1500,"['dp', 'implementation']"
1447,C,1300,"['constructive algorithms', 'greedy', 'math', 'sortings']"
1447,A,800,"['constructive algorithms', 'math']"
1227,D1,1600,"['data structures', 'greedy']"
1225,C,1600,"['bitmasks', 'brute force', 'math']"
1219,C,1700,"['implementation', 'strings']"
1217,B,1600,"['greedy', 'math']"
1215,D,1700,"['games', 'greedy', 'math']"
1214,D,1900,"['dfs and similar', 'dp', 'flows', 'hashing']"
1210,B,1700,"['brute force', 'greedy']"
1445,C,1500,"['math', 'number theory']"
1443,D,1800,"['dp', 'greedy', 'math']"
1443,C,1400,"['binary search', 'greedy', 'sortings']"
1443,B,1300,"['dp', 'greedy', 'math', 'sortings']"
1443,A,800,"['constructive algorithms', 'math']"
1445,A,800,"['greedy', 'sortings']"
1264,A,1500,"['greedy', 'implementation']"
1437,C,1800,"['dp', 'flows', 'graph matchings', 'greedy', 'math', 'sortings']"
1435,C,1900,"['brute force', 'data structures', 'dp', 'sortings', 'two pointers']"
1435,B,1100,"['constructive algorithms', 'implementation']"
1435,A,800,['math']
1278,C,1700,"['data structures', 'dp', 'greedy', 'implementation']"
1436,B,900,"['constructive algorithms', 'math']"
1436,A,800,['math']
1269,C,1700,"['greedy', 'implementation']"
1269,D,2000,"['combinatorics', 'constructive algorithms', 'math']"
1282,A,900,"['implementation', 'math']"
1428,D,1900,"['constructive algorithms', 'greedy', 'implementation']"
1428,F,2400,"['binary search', 'data structures', 'divide and conquer', 'dp', 'two pointers']"
1433,D,1200,"['constructive algorithms', 'dfs and similar']"
1433,C,900,"['constructive algorithms', 'greedy']"
1433,B,800,"['greedy', 'implementation']"
1433,A,800,"['implementation', 'math']"
1421,D,1900,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'math', 'shortest paths']"
1421,C,1400,"['constructive algorithms', 'strings']"
1421,A,800,"['bitmasks', 'greedy', 'math']"
1428,C,1100,"['brute force', 'data structures', 'greedy', 'strings']"
1428,E,2200,"['binary search', 'data structures', 'greedy', 'math', 'sortings']"
1428,A,800,['math']
1288,C,1600,"['combinatorics', 'dp']"
1287,C,1800,"['dp', 'greedy', 'sortings']"
1279,C,1400,"['data structures', 'implementation']"
1293,C,1400,"['constructive algorithms', 'implementation']"
1293,A,1100,"['binary search', 'brute force', 'implementation']"
1430,E,1900,"['data structures', 'greedy', 'strings']"
1427,C,2000,['dp']
88,C,1500,"['implementation', 'math', 'number theory']"
479,B,1400,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'sortings']"
296,C,1400,"['data structures', 'dp', 'implementation']"
378,B,1300,"['implementation', 'sortings']"
1430,D,1700,"['binary search', 'data structures', 'greedy', 'two pointers']"
1430,C,1000,"['constructive algorithms', 'data structures', 'greedy', 'implementation', 'math']"
1430,B,800,"['greedy', 'implementation', 'sortings']"
